지점코드,수집일시,기관코드,기관명,지점명,풍향,풍속,기온,습도,기압
994401584,20220112000000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112001000,101,부산청,부산항신항중앙C호등부표,336,6.07,-1.2,52,1020.1
994401584,20220112002000,101,부산청,부산항신항중앙C호등부표,327,6.22,-1.9,52,1019.7
994401584,20220112003000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112004000,101,부산청,부산항신항중앙C호등부표,339,5.71,-1.7,53,1020.1
994401584,20220112005000,101,부산청,부산항신항중앙C호등부표,306,5.55,-1.8,53,1020.1
994401584,20220112010000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112011000,101,부산청,부산항신항중앙C호등부표,334,5.71,-1.5,56,1020.1
994401584,20220112012000,101,부산청,부산항신항중앙C호등부표,336,5.55,-2,53,1019.9
994401584,20220112013000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112014000,101,부산청,부산항신항중앙C호등부표,355,5.81,-1.2,59,1019.6
994401584,20220112015000,101,부산청,부산항신항중앙C호등부표,334,6.22,-2.2,55,1019.8
994401584,20220112020000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112021000,101,부산청,부산항신항중앙C호등부표,344,5.86,-2.1,56,1019.9
994401584,20220112022000,101,부산청,부산항신항중앙C호등부표,330,4.6,-1.7,57,1020.2
994401584,20220112023000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112024000,101,부산청,부산항신항중앙C호등부표,27,4,-2.4,54,1020.3
994401584,20220112025000,101,부산청,부산항신항중앙C호등부표,33,4.9,-2,56,1020.5
994401584,20220112030000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112031000,101,부산청,부산항신항중앙C호등부표,38,2.8,-2.3,56,1020.6
994401584,20220112032000,101,부산청,부산항신항중앙C호등부표,324,5,-2.9,54,1020.5
994401584,20220112033000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112034000,101,부산청,부산항신항중앙C호등부표,351,4.8,-1.9,60,1020.6
994401584,20220112035000,101,부산청,부산항신항중앙C호등부표,294,6.07,-1.9,60,1020.4
994401584,20220112040000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112041000,101,부산청,부산항신항중앙C호등부표,342,5.1,-1.8,63,1020.7
994401584,20220112042000,101,부산청,부산항신항중앙C호등부표,325,6.63,-2.8,57,1020.5
994401584,20220112043000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112044000,101,부산청,부산항신항중앙C호등부표,14,5.76,-2.7,58,1020.5
994401584,20220112045000,101,부산청,부산항신항중앙C호등부표,13,4.8,-2.8,59,1020.5
994401584,20220112050000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112051000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112052000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112053000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112054000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112055000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112060000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112061000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112062000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112063000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112064000,101,부산청,부산항신항중앙C호등부표,294,5.6,-3,55,1021
994401584,20220112065000,101,부산청,부산항신항중앙C호등부표,295,6.01,-3,56,1020.7
994401584,20220112070000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112071000,101,부산청,부산항신항중앙C호등부표,298,6.32,-3.1,56,1020.5
994401584,20220112072000,101,부산청,부산항신항중앙C호등부표,291,5.91,-2.7,59,1020.8
994401584,20220112073000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112074000,101,부산청,부산항신항중앙C호등부표,294,6.53,-2.5,60,1020.9
994401584,20220112075000,101,부산청,부산항신항중앙C호등부표,306,6.27,-2.4,62,1021.3
994401584,20220112080000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112081000,101,부산청,부산항신항중앙C호등부표,296,6.17,-3.2,57,1021.5
994401584,20220112082000,101,부산청,부산항신항중앙C호등부표,299,5.6,-2.6,60,1021.4
994401584,20220112083000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112084000,101,부산청,부산항신항중앙C호등부표,284,5.91,-2.9,56,1021.7
994401584,20220112085000,101,부산청,부산항신항중앙C호등부표,315,5.5,-3.1,57,1022.4
994401584,20220112090000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112091000,101,부산청,부산항신항중앙C호등부표,312,5.29,-2.7,56,1022.4
994401584,20220112092000,101,부산청,부산항신항중앙C호등부표,339,4.4,-2.8,54,1021.7
994401584,20220112093000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112094000,101,부산청,부산항신항중앙C호등부표,318,5.91,-2.4,55,1021.6
994401584,20220112095000,101,부산청,부산항신항중앙C호등부표,307,5.35,-2.4,51,1021.8
994401584,20220112100000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112101000,101,부산청,부산항신항중앙C호등부표,322,6.01,-1.9,54,1021.7
994401584,20220112102000,101,부산청,부산항신항중앙C호등부표,321,5.76,-1.6,56,1021.2
994401584,20220112103000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112104000,101,부산청,부산항신항중앙C호등부표,321,5.4,-1.7,49,1021.3
994401584,20220112105000,101,부산청,부산항신항중앙C호등부표,322,5.4,-1.9,49,1021
994401584,20220112110000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112111000,101,부산청,부산항신항중앙C호등부표,334,4.9,-1.1,49,1020.8
994401584,20220112112000,101,부산청,부산항신항중앙C호등부표,319,5.55,-0.7,48,1020.9
994401584,20220112113000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112114000,101,부산청,부산항신항중앙C호등부표,320,4.8,-0.9,48,1020.7
994401584,20220112115000,101,부산청,부산항신항중앙C호등부표,331,4.8,-0.6,47,1020.5
994401584,20220112120000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112121000,101,부산청,부산항신항중앙C호등부표,340,4.4,-0.5,46,1020.2
994401584,20220112122000,101,부산청,부산항신항중앙C호등부표,319,3.9,-0.3,42,1020.1
994401584,20220112123000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112124000,101,부산청,부산항신항중앙C호등부표,327,4.2,0.1,40,1019.7
994401584,20220112125000,101,부산청,부산항신항중앙C호등부표,321,4.2,0.5,43,1019.3
994401584,20220112130000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112131000,101,부산청,부산항신항중앙C호등부표,8,3.3,0.8,38,1019.4
994401584,20220112132000,101,부산청,부산항신항중앙C호등부표,337,3.4,1.1,36,1019
994401584,20220112133000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112134000,101,부산청,부산항신항중앙C호등부표,334,3.9,1.4,38,1019
994401584,20220112135000,101,부산청,부산항신항중앙C호등부표,342,3.5,1.6,39,1018.9
994401584,20220112140000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112141000,101,부산청,부산항신항중앙C호등부표,340,2.8,1.8,40,1018.8
994401584,20220112142000,101,부산청,부산항신항중앙C호등부표,331,2.6,1.6,32,1018.7
994401584,20220112143000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112144000,101,부산청,부산항신항중앙C호등부표,22,1.9,2.2,35,1018.6
994401584,20220112145000,101,부산청,부산항신항중앙C호등부표,25,2,2.3,29,1018.5
994401584,20220112150000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112151000,101,부산청,부산항신항중앙C호등부표,27,1.7,2.7,29,1018.4
994401584,20220112152000,101,부산청,부산항신항중앙C호등부표,357,2,2.9,31,1018.2
994401584,20220112153000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112154000,101,부산청,부산항신항중앙C호등부표,18,2.2,2.9,32,1018.2
994401584,20220112155000,101,부산청,부산항신항중앙C호등부표,4,1.3,3.2,30,1018.2
994401584,20220112160000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112161000,101,부산청,부산항신항중앙C호등부표,358,1.6,3.6,29,1018.4
994401584,20220112162000,101,부산청,부산항신항중앙C호등부표,357,1.9,3.4,31,1018.3
994401584,20220112163000,101,부산청,부산항신항중앙C호등부표,,,,,
994401584,20220112164000,101,부산청,부산항신항중앙C호등부표,353,2.1,3.5,29,1018.4
994401584,20220112165000,101,부산청,부산항신항중앙C호등부표,343,1.6,3.5,30,1018.5
994401584,20220112170000,101,부산청,부산항신항중앙C호등부표,,,,,
994401587,20220112000000,101,부산청,나무섬등대,335,15.1,-2.6,34,1008.9
994401587,20220112001000,101,부산청,나무섬등대,334,13.5,-2.6,40,1009
994401587,20220112002000,101,부산청,나무섬등대,329,13.2,-2.7,35,1009.1
994401587,20220112003000,101,부산청,나무섬등대,335,15.8,-2.8,32,1008.1
994401587,20220112004000,101,부산청,나무섬등대,336,14.3,-2.6,40,1008.9
994401587,20220112005000,101,부산청,나무섬등대,343,12.9,-2.9,32,1009.2
994401587,20220112010000,101,부산청,나무섬등대,346,9.61,-3,38,1010.1
994401587,20220112011000,101,부산청,나무섬등대,342,11.7,-3.4,32,1009.9
994401587,20220112012000,101,부산청,나무섬등대,346,12.5,-3.1,36,1009.6
994401587,20220112013000,101,부산청,나무섬등대,345,14,-3.1,39,1008.1
994401587,20220112014000,101,부산청,나무섬등대,349,15.1,-3.3,33,1008.4
994401587,20220112015000,101,부산청,나무섬등대,340,14.6,-3.2,37,1008.8
994401587,20220112020000,101,부산청,나무섬등대,351,15.6,-3.5,34,1008.4
994401587,20220112021000,101,부산청,나무섬등대,356,14.4,-3.5,37,1008.6
994401587,20220112022000,101,부산청,나무섬등대,356,14.7,-4,30,1009
994401587,20220112023000,101,부산청,나무섬등대,358,14.7,-3.9,36,1009.1
994401587,20220112024000,101,부산청,나무섬등대,357,15.9,-4.2,35,1008.6
994401587,20220112025000,101,부산청,나무섬등대,,,-4.1,36,1008.8
994401587,20220112030000,101,부산청,나무섬등대,6,14.5,-4.3,36,1009.4
994401587,20220112031000,101,부산청,나무섬등대,2,12.8,-3.9,40,1009.7
994401587,20220112032000,101,부산청,나무섬등대,359,12.7,-4.4,34,1009.9
994401587,20220112033000,101,부산청,나무섬등대,348,11.3,-4.4,37,1010
994401587,20220112034000,101,부산청,나무섬등대,359,11.6,-4.3,37,1010.1
994401587,20220112035000,101,부산청,나무섬등대,2,12.6,-4,41,1009.9
994401587,20220112040000,101,부산청,나무섬등대,346,13,-3.9,35,1010.1
994401587,20220112041000,101,부산청,나무섬등대,354,12.6,-3.4,38,1009.8
994401587,20220112042000,101,부산청,나무섬등대,332,11.2,-3.4,40,1010.2
994401587,20220112043000,101,부산청,나무섬등대,345,11.2,-3.7,36,1010.2
994401587,20220112044000,101,부산청,나무섬등대,322,11.2,-3.6,41,1010.2
994401587,20220112045000,101,부산청,나무섬등대,341,11.8,-3.8,35,1009.8
994401587,20220112050000,101,부산청,나무섬등대,,,,,
994401587,20220112051000,101,부산청,나무섬등대,,,,,
994401587,20220112052000,101,부산청,나무섬등대,,,,,
994401587,20220112053000,101,부산청,나무섬등대,,,,,
994401587,20220112054000,101,부산청,나무섬등대,,,,,
994401587,20220112055000,101,부산청,나무섬등대,,,,,
994401587,20220112060000,101,부산청,나무섬등대,,,,,
994401587,20220112061000,101,부산청,나무섬등대,,,,,
994401587,20220112062000,101,부산청,나무섬등대,,,,,
994401587,20220112063000,101,부산청,나무섬등대,359,12.3,-4.7,39,1010.3
994401587,20220112064000,101,부산청,나무섬등대,354,11.8,-4.5,42,1010.2
994401587,20220112065000,101,부산청,나무섬등대,356,12.7,-4.8,39,1010.6
994401587,20220112070000,101,부산청,나무섬등대,1,13.9,-4.7,42,1010.5
994401587,20220112071000,101,부산청,나무섬등대,349,11.9,-4.6,44,1010.8
994401587,20220112072000,101,부산청,나무섬등대,354,11.4,-4.7,45,1011
994401587,20220112073000,101,부산청,나무섬등대,357,12.5,-5.1,42,1010.8
994401587,20220112074000,101,부산청,나무섬등대,344,12.4,-5.1,41,1011.1
994401587,20220112075000,101,부산청,나무섬등대,348,12.3,-5,41,1011.1
994401587,20220112080000,101,부산청,나무섬등대,353,12.5,-4.4,45,1011.3
994401587,20220112081000,101,부산청,나무섬등대,3,11.5,-4.8,42,1011.7
994401587,20220112082000,101,부산청,나무섬등대,356,11.9,-4.7,44,1011.4
994401587,20220112083000,101,부산청,나무섬등대,358,11.9,-5.2,38,1011.3
994401587,20220112084000,101,부산청,나무섬등대,354,11.8,-5.1,41,1011.1
994401587,20220112085000,101,부산청,나무섬등대,354,12.8,-5.2,40,1010.9
994401587,20220112090000,101,부산청,나무섬등대,,,-4.9,41,1011.3
994401587,20220112091000,101,부산청,나무섬등대,352,12.4,-4.7,43,1010.9
994401587,20220112092000,101,부산청,나무섬등대,348,13.5,-4.5,42,1010.9
994401587,20220112093000,101,부산청,나무섬등대,1,10.4,-4.9,35,1012
994401587,20220112094000,101,부산청,나무섬등대,359,11.2,-4.8,38,1011.9
994401587,20220112095000,101,부산청,나무섬등대,2,10.9,-4.5,38,1012
994401587,20220112100000,101,부산청,나무섬등대,352,11.8,-4.6,34,1011.9
994401587,20220112101000,101,부산청,나무섬등대,2,11.9,-4.6,33,1012
994401587,20220112102000,101,부산청,나무섬등대,7,12.5,-4.3,34,1011.5
994401587,20220112103000,101,부산청,나무섬등대,5,12.5,-4.1,36,1011.4
994401587,20220112104000,101,부산청,나무섬등대,354,10.9,-4,35,1011.5
994401587,20220112105000,101,부산청,나무섬등대,355,10.4,-4,32,1011.8
994401587,20220112110000,101,부산청,나무섬등대,355,10.7,-3.2,38,1011.7
994401587,20220112111000,101,부산청,나무섬등대,3,10.9,-3.2,34,1011.5
994401587,20220112112000,101,부산청,나무섬등대,349,10.4,-3,36,1011.3
994401587,20220112113000,101,부산청,나무섬등대,338,10.1,-2.5,32,1011.4
994401587,20220112114000,101,부산청,나무섬등대,346,10.5,-2.4,28,1011.4
994401587,20220112115000,101,부산청,나무섬등대,348,11,-2.2,29,1010.9
994401587,20220112120000,101,부산청,나무섬등대,357,9.61,-2,28,1011
994401587,20220112121000,101,부산청,나무섬등대,1,9.3,-2.3,26,1010.7
994401587,20220112122000,101,부산청,나무섬등대,359,10.2,-2.2,25,1010.4
994401587,20220112123000,101,부산청,나무섬등대,6,10.6,-1.9,27,1010.2
994401587,20220112124000,101,부산청,나무섬등대,358,9.2,-1.8,26,1010.1
994401587,20220112125000,101,부산청,나무섬등대,,,-1.8,22,1010.2
994401587,20220112130000,101,부산청,나무섬등대,3,7.61,-1.6,22,1010.2
994401587,20220112131000,101,부산청,나무섬등대,357,6.68,-1,30,1010.2
994401587,20220112132000,101,부산청,나무섬등대,348,6.01,-1.3,22,1010.2
994401587,20220112133000,101,부산청,나무섬등대,336,4.5,-0.7,22,1010.1
994401587,20220112134000,101,부산청,나무섬등대,310,3.6,-0.8,21,1010.2
994401587,20220112135000,101,부산청,나무섬등대,320,4.4,-0.8,22,1010.2
994401587,20220112140000,101,부산청,나무섬등대,326,3,-0.6,22,1010.2
994401587,20220112141000,101,부산청,나무섬등대,332,6.37,-0.5,22,1010
994401587,20220112142000,101,부산청,나무섬등대,331,6.37,-0.4,18,1009.9
994401587,20220112143000,101,부산청,나무섬등대,341,5.6,-0.1,19,1009.6
994401587,20220112144000,101,부산청,나무섬등대,,,,,
994401587,20220112145000,101,부산청,나무섬등대,323,5.1,-0.1,18,1009.6
994401587,20220112150000,101,부산청,나무섬등대,338,5.4,0.3,22,1009.5
994401587,20220112151000,101,부산청,나무섬등대,311,5.1,0.3,18,1009.7
994401587,20220112152000,101,부산청,나무섬등대,335,6.48,0.4,20,1009.4
994401587,20220112153000,101,부산청,나무섬등대,337,5.4,0.6,21,1009.3
994401587,20220112154000,101,부산청,나무섬등대,314,7.71,0.8,25,1009.2
994401587,20220112155000,101,부산청,나무섬등대,330,7.61,1.1,22,1009.3
994401587,20220112160000,101,부산청,나무섬등대,322,6.89,1,19,1009.3
994401587,20220112161000,101,부산청,나무섬등대,334,6.68,1.3,21,1009.2
994401587,20220112162000,101,부산청,나무섬등대,330,7.2,1.5,21,1009.2
994401587,20220112163000,101,부산청,나무섬등대,320,6.48,1.6,22,1009.5
994401587,20220112164000,101,부산청,나무섬등대,,,,,
994401587,20220112165000,101,부산청,나무섬등대,314,6.89,1.6,18,1009.7
994401587,20220112170000,101,부산청,나무섬등대,317,5.5,1.6,20,1009.9
994401578,20220112000000,101,부산청,오륙도등대,335,10.7,-3,29,1012.2
994401578,20220112001000,101,부산청,오륙도등대,326,7.81,-2.9,29,1012.3
994401578,20220112002000,101,부산청,오륙도등대,335,7.61,-2.9,27,1012.5
994401578,20220112003000,101,부산청,오륙도등대,329,13.2,-3,28,1011.6
994401578,20220112004000,101,부산청,오륙도등대,329,12,-2.9,27,1011.4
994401578,20220112005000,101,부산청,오륙도등대,325,9,-3.1,27,1011.9
994401578,20220112010000,101,부산청,오륙도등대,340,6.01,-3,28,1012.1
994401578,20220112011000,101,부산청,오륙도등대,335,,-3,27,1009.8
994401578,20220112012000,101,부산청,오륙도등대,330,16.3,-3.1,24,1010
994401578,20220112013000,101,부산청,오륙도등대,329,12.2,-3.1,24,1010.5
994401578,20220112014000,101,부산청,오륙도등대,328,12.6,-3.1,25,1011.3
994401578,20220112015000,101,부산청,오륙도등대,330,10.7,-3.1,27,1011.6
994401578,20220112020000,101,부산청,오륙도등대,334,11,-3.2,25,1011.7
994401578,20220112021000,101,부산청,오륙도등대,320,8.58,-3.2,25,1012.3
994401578,20220112022000,101,부산청,오륙도등대,319,6.78,-3.2,28,1012.6
994401578,20220112023000,101,부산청,오륙도등대,287,4.7,-3.2,31,1013
994401578,20220112024000,101,부산청,오륙도등대,328,7.3,-3.3,25,1012.8
994401578,20220112025000,101,부산청,오륙도등대,322,6.48,-3.3,27,1013.2
994401578,20220112030000,101,부산청,오륙도등대,347,2.1,-3.4,29,1013.3
994401578,20220112031000,101,부산청,오륙도등대,301,2.1,-3.4,27,1013.5
994401578,20220112032000,101,부산청,오륙도등대,319,5.71,-3.5,28,1013.1
994401578,20220112033000,101,부산청,오륙도등대,316,5.1,-3.5,28,1013.1
994401578,20220112034000,101,부산청,오륙도등대,336,5.1,-3.4,31,1013.2
994401578,20220112035000,101,부산청,오륙도등대,298,5.19,-3.5,32,1013.2
994401578,20220112040000,101,부산청,오륙도등대,290,2.2,-3.6,30,1013.5
994401578,20220112041000,101,부산청,오륙도등대,293,6.37,-3.9,34,1013.6
994401578,20220112042000,101,부산청,오륙도등대,291,7.2,-4,34,1013.6
994401578,20220112043000,101,부산청,오륙도등대,292,7.2,-4.4,35,1013.5
994401578,20220112044000,101,부산청,오륙도등대,302,8.07,-4.8,35,1013.1
994401578,20220112045000,101,부산청,오륙도등대,308,8.07,-4.8,36,1013.1
994401578,20220112050000,101,부산청,오륙도등대,300,6.27,-4.6,38,1013.2
994401578,20220112051000,101,부산청,오륙도등대,,,,,
994401578,20220112052000,101,부산청,오륙도등대,,,,,
994401578,20220112053000,101,부산청,오륙도등대,,,,,
994401578,20220112054000,101,부산청,오륙도등대,,,,,
994401578,20220112055000,101,부산청,오륙도등대,,,,,
994401578,20220112060000,101,부산청,오륙도등대,,,,,
994401578,20220112061000,101,부산청,오륙도등대,,,,,
994401578,20220112062000,101,부산청,오륙도등대,,,,,
994401578,20220112063000,101,부산청,오륙도등대,301,8.07,-4.2,34,1013.4
994401578,20220112064000,101,부산청,오륙도등대,294,5,-4.1,34,1013.5
994401578,20220112065000,101,부산청,오륙도등대,323,6.01,-4.1,33,1013.6
994401578,20220112070000,101,부산청,오륙도등대,311,5.91,-4.3,37,1013.5
994401578,20220112071000,101,부산청,오륙도등대,303,4.1,-4.2,35,1013.7
994401578,20220112072000,101,부산청,오륙도등대,326,2.9,-4,35,1013.7
994401578,20220112073000,101,부산청,오륙도등대,313,5.91,-3.9,31,1013.8
994401578,20220112074000,101,부산청,오륙도등대,298,4.3,-3.4,34,1013.8
994401578,20220112075000,101,부산청,오륙도등대,332,2.8,-3.6,26,1013.9
994401578,20220112080000,101,부산청,오륙도등대,241,1.6,-3.5,32,1014.1
994401578,20220112081000,101,부산청,오륙도등대,254,2.5,-3.7,27,1014.1
994401578,20220112082000,101,부산청,오륙도등대,286,3.8,-3.6,31,1014
994401578,20220112083000,101,부산청,오륙도등대,210,2.1,-3.5,28,1014
994401578,20220112084000,101,부산청,오륙도등대,251,1.8,-3.4,25,1014
994401578,20220112085000,101,부산청,오륙도등대,147,0.72,-2.9,24,1014.1
994401578,20220112090000,101,부산청,오륙도등대,88,6.48,-2.8,24,1014
994401578,20220112091000,101,부산청,오륙도등대,272,2.5,-2.6,27,1014.3
994401578,20220112092000,101,부산청,오륙도등대,302,0.1,-2.9,26,1014.5
994401578,20220112093000,101,부산청,오륙도등대,293,1.7,-2.9,26,1014.7
994401578,20220112094000,101,부산청,오륙도등대,243,3.3,-3,32,1014.7
994401578,20220112095000,101,부산청,오륙도등대,249,2,-3,30,1014.6
994401578,20220112100000,101,부산청,오륙도등대,281,3.6,-2.7,32,1014.6
994401578,20220112101000,101,부산청,오륙도등대,326,1.7,-1.9,23,1014.6
994401578,20220112102000,101,부산청,오륙도등대,280,5.5,-2.5,28,1014.7
994401578,20220112103000,101,부산청,오륙도등대,286,4.3,-2.4,27,1014.6
994401578,20220112104000,101,부산청,오륙도등대,285,7.5,-2.5,29,1014.3
994401578,20220112105000,101,부산청,오륙도등대,302,7.09,-2.5,27,1014.1
994401578,20220112110000,101,부산청,오륙도등대,294,9.41,-2.1,30,1013.7
994401578,20220112111000,101,부산청,오륙도등대,316,5,-1.7,30,1013.9
994401578,20220112112000,101,부산청,오륙도등대,302,6.01,-2.4,26,1014
994401578,20220112113000,101,부산청,오륙도등대,307,7.92,-2.1,32,1013.5
994401578,20220112114000,101,부산청,오륙도등대,302,10.8,-1.5,36,1013.4
994401578,20220112115000,101,부산청,오륙도등대,308,9,-1.6,29,1013.5
994401578,20220112120000,101,부산청,오륙도등대,310,9,-1.5,29,1013
994401578,20220112121000,101,부산청,오륙도등대,309,10.4,-2.1,26,1012.8
994401578,20220112122000,101,부산청,오륙도등대,310,9.97,-1.1,29,1012.8
994401578,20220112123000,101,부산청,오륙도등대,301,10.6,-1.2,29,1012.6
994401578,20220112124000,101,부산청,오륙도등대,302,11.3,-1.6,29,1012.3
994401578,20220112125000,101,부산청,오륙도등대,304,11.1,-1.7,26,1012.1
994401578,20220112130000,101,부산청,오륙도등대,301,8.69,-0.8,26,1012.2
994401578,20220112131000,101,부산청,오륙도등대,287,8.58,-1.4,26,1012.2
994401578,20220112132000,101,부산청,오륙도등대,292,8.48,-0.6,25,1012.3
994401578,20220112133000,101,부산청,오륙도등대,307,9.2,-1,28,1012.1
994401578,20220112134000,101,부산청,오륙도등대,314,5.19,-0.7,25,1012.1
994401578,20220112135000,101,부산청,오륙도등대,296,8.17,-0.1,30,1012
994401578,20220112140000,101,부산청,오륙도등대,313,6.58,-0.5,24,1011.9
994401578,20220112141000,101,부산청,오륙도등대,311,7.2,-0.4,22,1012
994401578,20220112142000,101,부산청,오륙도등대,297,7.4,-0.2,24,1012
994401578,20220112143000,101,부산청,오륙도등대,290,8.38,-0.1,27,1011.7
994401578,20220112144000,101,부산청,오륙도등대,307,8.79,0.2,27,1011.6
994401578,20220112145000,101,부산청,오륙도등대,311,7.09,0.5,22,1011.7
994401578,20220112150000,101,부산청,오륙도등대,315,6.68,0.8,22,1011.6
994401578,20220112151000,101,부산청,오륙도등대,318,6.27,0.4,21,1011.6
994401578,20220112152000,101,부산청,오륙도등대,295,8.02,1.1,25,1011.5
994401578,20220112153000,101,부산청,오륙도등대,320,3.5,0.6,22,1011.8
994401578,20220112154000,101,부산청,오륙도등대,308,8.17,0.6,20,1011.3
994401578,20220112155000,101,부산청,오륙도등대,311,9.61,0.8,19,1011.6
994401578,20220112160000,101,부산청,오륙도등대,297,6.99,0.9,19,1011.8
994401578,20220112161000,101,부산청,오륙도등대,296,8.79,1,20,1011.6
994401578,20220112162000,101,부산청,오륙도등대,323,6.48,1.2,21,1011.4
994401578,20220112163000,101,부산청,오륙도등대,309,8.79,1.3,20,1011.5
994401578,20220112164000,101,부산청,오륙도등대,302,9.87,1.8,23,1011.7
994401578,20220112165000,101,부산청,오륙도등대,306,10.3,1.4,21,1011.6
994401578,20220112170000,101,부산청,오륙도등대,293,9,1.8,23,1011.9
994401588,20220112000000,101,부산청,가덕도등대,291,14,-2.8,38,1005.7
994401588,20220112001000,101,부산청,가덕도등대,293,15.7,-2.8,38,1005.4
994401588,20220112002000,101,부산청,가덕도등대,300,14.3,-3,36,1005.7
994401588,20220112003000,101,부산청,가덕도등대,298,12.2,-3.1,39,1006.1
994401588,20220112004000,101,부산청,가덕도등대,294,14.7,-3.3,37,1005.8
994401588,20220112005000,101,부산청,가덕도등대,294,15.7,-3.4,37,1005.6
994401588,20220112010000,101,부산청,가덕도등대,298,15.3,-3.4,39,1005.6
994401588,20220112011000,101,부산청,가덕도등대,292,14.1,-3.4,40,1005.7
994401588,20220112012000,101,부산청,가덕도등대,292,15.4,-3.1,45,1005.6
994401588,20220112013000,101,부산청,가덕도등대,286,16.9,-3.3,43,1005.1
994401588,20220112014000,101,부산청,가덕도등대,294,17.1,-3.6,41,1004.7
994401588,20220112015000,101,부산청,가덕도등대,297,17.1,-3.5,42,1005
994401588,20220112020000,101,부산청,가덕도등대,298,16.3,-3.7,41,1005.1
994401588,20220112021000,101,부산청,가덕도등대,295,15.8,-3.7,42,1005.2
994401588,20220112022000,101,부산청,가덕도등대,289,16.9,-3.8,40,1005
994401588,20220112023000,101,부산청,가덕도등대,286,15.9,-3.7,44,1005.1
994401588,20220112024000,101,부산청,가덕도등대,287,16.5,-3.6,45,1005.3
994401588,20220112025000,101,부산청,가덕도등대,286,16.4,-3.8,45,1004.8
994401588,20220112030000,101,부산청,가덕도등대,286,17.5,-3.6,45,1004.9
994401588,20220112031000,101,부산청,가덕도등대,292,17.1,-3.5,48,1005.1
994401588,20220112032000,101,부산청,가덕도등대,292,17.4,-3.9,44,1004.9
994401588,20220112033000,101,부산청,가덕도등대,290,15.4,-3.9,45,1005.3
994401588,20220112034000,101,부산청,가덕도등대,283,15.2,-3.8,47,1005.8
994401588,20220112035000,101,부산청,가덕도등대,287,17.1,-3.9,45,1005.5
994401588,20220112040000,101,부산청,가덕도등대,285,17.9,-4.2,43,1005.4
994401588,20220112041000,101,부산청,가덕도등대,284,18.6,-4.2,45,1005
994401588,20220112042000,101,부산청,가덕도등대,287,18,-4.4,41,1005
994401588,20220112043000,101,부산청,가덕도등대,288,17.4,-4.4,40,1004.8
994401588,20220112044000,101,부산청,가덕도등대,295,20.1,-4.4,41,1004.6
994401588,20220112045000,101,부산청,가덕도등대,295,18.4,-4.5,40,1005
994401588,20220112050000,101,부산청,가덕도등대,,,,,
994401588,20220112051000,101,부산청,가덕도등대,,,,,
994401588,20220112052000,101,부산청,가덕도등대,,,,,
994401588,20220112053000,101,부산청,가덕도등대,,,,,
994401588,20220112054000,101,부산청,가덕도등대,,,,,
994401588,20220112055000,101,부산청,가덕도등대,,,,,
994401588,20220112060000,101,부산청,가덕도등대,,,,,
994401588,20220112061000,101,부산청,가덕도등대,,,,,
994401588,20220112062000,101,부산청,가덕도등대,,,,,
994401588,20220112063000,101,부산청,가덕도등대,291,12.5,-4,46,1006.1
